Horas;Minutos;ID Caixa;Tempo Espera;Numero de clientes na fila;Numero de caixas abertas;Numero de clientes no supermercado
4;2;42;0;0;0;0
4;2;43;0;0;0;0
4;2;44;0;0;0;0
4;2;45;0;0;0;0
4;2;46;0;0;0;0
4;2;47;0;0;0;0
4;2;48;0;0;0;0
4;2;49;0;0;0;0
4;2;50;0;0;0;0
4;3;1;0;0;0;0
4;3;2;0;0;0;0
4;3;3;0;0;0;0
4;3;4;0;0;0;0
4;3;5;0;0;0;0
4;3;6;0;0;0;0
4;3;7;0;0;0;0
4;3;8;0;0;0;0
4;3;9;0;0;0;0
4;3;10;0;0;0;0
4;3;11;0;0;0;0
4;3;12;0;0;0;0
4;3;13;0;0;0;0
4;3;14;0;0;0;0
4;3;15;0;0;0;0
4;3;16;0;0;0;0
4;3;17;0;0;0;0
4;3;18;0;0;0;0
4;3;19;0;0;0;0
4;3;20;0;0;0;0
4;3;21;0;0;0;0
4;3;22;0;0;0;0
4;3;23;0;0;0;0
4;3;24;0;0;0;0
4;3;25;0;0;0;0
4;3;26;0;0;0;0
4;3;27;0;0;0;0
4;3;28;0;0;0;0
4;3;29;0;0;0;0
4;3;30;0;0;0;0
4;3;31;0;0;0;0
4;3;32;0;0;0;0
4;3;33;0;0;0;0
4;3;34;0;0;0;0
4;3;35;0;0;0;0
4;3;36;0;0;0;0
4;3;37;0;0;0;0
4;3;38;0;0;0;0
4;3;39;0;0;0;0
4;3;40;0;0;0;0
4;3;41;0;0;0;0
4;3;42;0;0;0;0
4;3;43;0;0;0;0
4;3;44;0;0;0;0
4;3;45;0;0;0;0
4;3;46;0;0;0;0
4;3;47;0;0;0;0
4;3;48;0;0;0;0
4;3;49;0;0;0;0
4;3;50;0;0;0;0
4;4;1;0;0;0;0
4;4;2;0;0;0;0
4;4;3;0;0;0;0
4;4;4;0;0;0;0
4;4;5;0;0;0;0
4;4;6;0;0;0;0
4;4;7;0;0;0;0
4;4;8;0;0;0;0
4;4;9;0;0;0;0
4;4;10;0;0;0;0
4;4;11;0;0;0;0
4;4;12;0;0;0;0
4;4;13;0;0;0;0
4;4;14;0;0;0;0
4;4;15;0;0;0;0
4;4;16;0;0;0;0
4;4;17;0;0;0;0
4;4;18;0;0;0;0
4;4;19;0;0;0;0
4;4;20;0;0;0;0
4;4;21;0;0;0;0
4;4;22;0;0;0;0
4;4;23;0;0;0;0
4;4;24;0;0;0;0
4;4;25;0;0;0;0
4;4;26;0;0;0;0
4;4;27;0;0;0;0
4;4;28;0;0;0;0
4;4;29;0;0;0;0
4;4;30;0;0;0;0
4;4;31;0;0;0;0
4;4;32;0;0;0;0
4;4;33;0;0;0;0
4;4;34;0;0;0;0
4;4;35;0;0;0;0
4;4;36;0;0;0;0
4;4;37;0;0;0;0
4;4;38;0;0;0;0
4;4;39;0;0;0;0
4;4;40;0;0;0;0
4;4;41;0;0;0;0
4;4;42;0;0;0;0
4;4;43;0;0;0;0
4;4;44;0;0;0;0
4;4;45;0;0;0;0
4;4;46;0;0;0;0
4;4;47;0;0;0;0
4;4;48;0;0;0;0
4;4;49;0;0;0;0
4;4;50;0;0;0;0
4;5;1;0;0;0;0
4;5;2;0;0;0;0
4;5;3;0;0;0;0
4;5;4;0;0;0;0
4;5;5;0;0;0;0
4;5;6;0;0;0;0
4;5;7;0;0;0;0
4;5;8;0;0;0;0
4;5;9;0;0;0;0
4;5;10;0;0;0;0
4;5;11;0;0;0;0
4;5;12;0;0;0;0
4;5;13;0;0;0;0
4;5;14;0;0;0;0
4;5;15;0;0;0;0
4;5;16;0;0;0;0
4;5;17;0;0;0;0
4;5;18;0;0;0;0
4;5;19;0;0;0;0
4;5;20;0;0;0;0
4;5;21;0;0;0;0
4;5;22;0;0;0;0
4;5;23;0;0;0;0
4;5;24;0;0;0;0
4;5;25;0;0;0;0
4;5;26;0;0;0;0
4;5;27;0;0;0;0
4;5;28;0;0;0;0
4;5;29;0;0;0;0
4;5;30;0;0;0;0
4;5;31;0;0;0;0
4;5;32;0;0;0;0
4;5;33;0;0;0;0
4;5;34;0;0;0;0
4;5;35;0;0;0;0
4;5;36;0;0;0;0
4;5;37;0;0;0;0
4;5;38;0;0;0;0
4;5;39;0;0;0;0
4;5;40;0;0;0;0
4;5;41;0;0;0;0
4;5;42;0;0;0;0
4;5;43;0;0;0;0
4;5;44;0;0;0;0
4;5;45;0;0;0;0
4;5;46;0;0;0;0
4;5;47;0;0;0;0
4;5;48;0;0;0;0
4;5;49;0;0;0;0
4;5;50;0;0;0;0
4;6;1;0;0;0;0
4;6;2;0;0;0;0
4;6;3;0;0;0;0
4;6;4;0;0;0;0
4;6;5;0;0;0;0
4;6;6;0;0;0;0
4;6;7;0;0;0;0
4;6;8;0;0;0;0
4;6;9;0;0;0;0
4;6;10;0;0;0;0
4;6;11;0;0;0;0
4;6;12;0;0;0;0
4;6;13;0;0;0;0
4;6;14;0;0;0;0
4;6;15;0;0;0;0
4;6;16;0;0;0;0
4;6;17;0;0;0;0
4;6;18;0;0;0;0
4;6;19;0;0;0;0
4;6;20;0;0;0;0
4;6;21;0;0;0;0
4;6;22;0;0;0;0
4;6;23;0;0;0;0
4;6;24;0;0;0;0
4;6;25;0;0;0;0
4;6;26;0;0;0;0
4;6;27;0;0;0;0
4;6;28;0;0;0;0
4;6;29;0;0;0;0
4;6;30;0;0;0;0
4;6;31;0;0;0;0
4;6;32;0;0;0;0
4;6;33;0;0;0;0
4;6;34;0;0;0;0
4;6;35;0;0;0;0
4;6;36;0;0;0;0
4;6;37;0;0;0;0
4;6;38;0;0;0;0
4;6;39;0;0;0;0
4;6;40;0;0;0;0
4;6;41;0;0;0;0
4;6;42;0;0;0;0
4;6;43;0;0;0;0
4;6;44;0;0;0;0
4;6;45;0;0;0;0
4;6;46;0;0;0;0
4;6;47;0;0;0;0
4;6;48;0;0;0;0
4;6;49;0;0;0;0
4;6;50;0;0;0;0
5;1;1;0;0;0;0
5;1;2;0;0;0;0
5;1;3;0;0;0;0
5;1;4;0;0;0;0
5;1;5;0;0;0;0
5;1;6;0;0;0;0
5;1;7;0;0;0;0
5;1;8;0;0;0;0
5;1;9;0;0;0;0
5;1;10;0;0;0;0
5;1;11;0;0;0;0
5;1;12;0;0;0;0
5;1;13;0;0;0;0
5;1;14;0;0;0;0
5;1;15;0;0;0;0
5;1;16;0;0;0;0
5;1;17;0;0;0;0
5;1;18;0;0;0;0
5;1;19;0;0;0;0
5;1;20;0;0;0;0
5;1;21;0;0;0;0
5;1;22;0;0;0;0
5;1;23;0;0;0;0
5;1;24;0;0;0;0
5;1;25;0;0;0;0
5;1;26;0;0;0;0
5;1;27;0;0;0;0
5;1;28;0;0;0;0
5;1;29;0;0;0;0
5;1;30;0;0;0;0
5;1;31;0;0;0;0
5;1;32;0;0;0;0
5;1;33;0;0;0;0
5;1;34;0;0;0;0
5;1;35;0;0;0;0
5;1;36;0;0;0;0
5;1;37;0;0;0;0
5;1;38;0;0;0;0
5;1;39;0;0;0;0
5;1;40;0;0;0;0
5;1;41;0;0;0;0
5;1;42;0;0;0;0
5;1;43;0;0;0;0
5;1;44;0;0;0;0
5;1;45;0;0;0;0
5;1;46;0;0;0;0
5;1;47;0;0;0;0
5;1;48;0;0;0;0
5;1;49;0;0;0;0
5;1;50;0;0;0;0
5;2;1;0;0;0;0
5;2;2;0;0;0;0
5;2;3;0;0;0;0
5;2;4;0;0;0;0
5;2;5;0;0;0;0
5;2;6;0;0;0;0
5;2;7;0;0;0;0
5;2;8;0;0;0;0
5;2;9;0;0;0;0
5;2;10;0;0;0;0
5;2;11;0;0;0;0
5;2;12;0;0;0;0
5;2;13;0;0;0;0
5;2;14;0;0;0;0
5;2;15;0;0;0;0
5;2;16;0;0;0;0
5;2;17;0;0;0;0
5;2;18;0;0;0;0
5;2;19;0;0;0;0
5;2;20;0;0;0;0
5;2;21;0;0;0;0
5;2;22;0;0;0;0
5;2;23;0;0;0;0
5;2;24;0;0;0;0
5;2;25;0;0;0;0
5;2;26;0;0;0;0
5;2;27;0;0;0;0
5;2;28;0;0;0;0
5;2;29;0;0;0;0
5;2;30;0;0;0;0
5;2;31;0;0;0;0
5;2;32;0;0;0;0
5;2;33;0;0;0;0
5;2;34;0;0;0;0
5;2;35;0;0;0;0
5;2;36;0;0;0;0
5;2;37;0;0;0;0
5;2;38;0;0;0;0
5;2;39;0;0;0;0
5;2;40;0;0;0;0
5;2;41;0;0;0;0
5;2;42;0;0;0;0
5;2;43;0;0;0;0
5;2;44;0;0;0;0
5;2;45;0;0;0;0
5;2;46;0;0;0;0
5;2;47;0;0;0;0
5;2;48;0;0;0;0
5;2;49;0;0;0;0
5;2;50;0;0;0;0
5;3;1;0;0;0;0
5;3;2;0;0;0;0
5;3;3;0;0;0;0
5;3;4;0;0;0;0
5;3;5;0;0;0;0
5;3;6;0;0;0;0
5;3;7;0;0;0;0
5;3;8;0;0;0;0
5;3;9;0;0;0;0
5;3;10;0;0;0;0
5;3;11;0;0;0;0
5;3;12;0;0;0;0
5;3;13;0;0;0;0
5;3;14;0;0;0;0
5;3;15;0;0;0;0
5;3;16;0;0;0;0
5;3;17;0;0;0;0
5;3;18;0;0;0;0
5;3;19;0;0;0;0
5;3;20;0;0;0;0
5;3;21;0;0;0;0
5;3;22;0;0;0;0
5;3;23;0;0;0;0
5;3;24;0;0;0;0
5;3;25;0;0;0;0
5;3;26;0;0;0;0
5;3;27;0;0;0;0
5;3;28;0;0;0;0
5;3;29;0;0;0;0
5;3;30;0;0;0;0
5;3;31;0;0;0;0
5;3;32;0;0;0;0
5;3;33;0;0;0;0
5;3;34;0;0;0;0
5;3;35;0;0;0;0
5;3;36;0;0;0;0
5;3;37;0;0;0;0
5;3;38;0;0;0;0
5;3;39;0;0;0;0
5;3;40;0;0;0;0
5;3;41;0;0;0;0
5;3;42;0;0;0;0
5;3;43;0;0;0;0
5;3;44;0;0;0;0
5;3;45;0;0;0;0
5;3;46;0;0;0;0
5;3;47;0;0;0;0
5;3;48;0;0;0;0
5;3;49;0;0;0;0
5;3;50;0;0;0;0
5;4;1;0;0;0;0
5;4;2;0;0;0;0
5;4;3;0;0;0;0
5;4;4;0;0;0;0
5;4;5;0;0;0;0
5;4;6;0;0;0;0
5;4;7;0;0;0;0
5;4;8;0;0;0;0
5;4;9;0;0;0;0
5;4;10;0;0;0;0
5;4;11;0;0;0;0
5;4;12;0;0;0;0
5;4;13;0;0;0;0
5;4;14;0;0;0;0
5;4;15;0;0;0;0
5;4;16;0;0;0;0
5;4;17;0;0;0;0
5;4;18;0;0;0;0
5;4;19;0;0;0;0
5;4;20;0;0;0;0
5;4;21;0;0;0;0
5;4;22;0;0;0;0
5;4;23;0;0;0;0
5;4;24;0;0;0;0
5;4;25;0;0;0;0
5;4;26;0;0;0;0
5;4;27;0;0;0;0
5;4;28;0;0;0;0
5;4;29;0;0;0;0
5;4;30;0;0;0;0
5;4;31;0;0;0;0
5;4;32;0;0;0;0
5;4;33;0;0;0;0
5;4;34;0;0;0;0
5;4;35;0;0;0;0
5;4;36;0;0;0;0
5;4;37;0;0;0;0
5;4;38;0;0;0;0
5;4;39;0;0;0;0
5;4;40;0;0;0;0
5;4;41;0;0;0;0
5;4;42;0;0;0;0
5;4;43;0;0;0;0
5;4;44;0;0;0;0
5;4;45;0;0;0;0
5;4;46;0;0;0;0
5;4;47;0;0;0;0
5;4;48;0;0;0;0
5;4;49;0;0;0;0
5;4;50;0;0;0;0
5;5;1;0;0;0;0
5;5;2;0;0;0;0
5;5;3;0;0;0;0
5;5;4;0;0;0;0
5;5;5;0;0;0;0
5;5;6;0;0;0;0
5;5;7;0;0;0;0
5;5;8;0;0;0;0
5;5;9;0;0;0;0
5;5;10;0;0;0;0
5;5;11;0;0;0;0
5;5;12;0;0;0;0
5;5;13;0;0;0;0
5;5;14;0;0;0;0
5;5;15;0;0;0;0
5;5;16;0;0;0;0
5;5;17;0;0;0;0
5;5;18;0;0;0;0
5;5;19;0;0;0;0
5;5;20;0;0;0;0
5;5;21;0;0;0;0
5;5;22;0;0;0;0
5;5;23;0;0;0;0
5;5;24;0;0;0;0
5;5;25;0;0;0;0
5;5;26;0;0;0;0
5;5;27;0;0;0;0
5;5;28;0;0;0;0
5;5;29;0;0;0;0
5;5;30;0;0;0;0
5;5;31;0;0;0;0
5;5;32;0;0;0;0
5;5;33;0;0;0;0
5;5;34;0;0;0;0
5;5;35;0;0;0;0
5;5;36;0;0;0;0
5;5;37;0;0;0;0
5;5;38;0;0;0;0
5;5;39;0;0;0;0
5;5;40;0;0;0;0
5;5;41;0;0;0;0
5;5;42;0;0;0;0
5;5;43;0;0;0;0
5;5;44;0;0;0;0
5;5;45;0;0;0;0
5;5;46;0;0;0;0
5;5;47;0;0;0;0
5;5;48;0;0;0;0
5;5;49;0;0;0;0
5;5;50;0;0;0;0
5;6;1;0;0;0;0
5;6;2;0;0;0;0
5;6;3;0;0;0;0
5;6;4;0;0;0;0
5;6;5;0;0;0;0
5;6;6;0;0;0;0
5;6;7;0;0;0;0
5;6;8;0;0;0;0
5;6;9;0;0;0;0
5;6;10;0;0;0;0
5;6;11;0;0;0;0
5;6;12;0;0;0;0
5;6;13;0;0;0;0
5;6;14;0;0;0;0
5;6;15;0;0;0;0
5;6;16;0;0;0;0
5;6;17;0;0;0;0
5;6;18;0;0;0;0
5;6;19;0;0;0;0
5;6;20;0;0;0;0
5;6;21;0;0;0;0
5;6;22;0;0;0;0
5;6;23;0;0;0;0
5;6;24;0;0;0;0
5;6;25;0;0;0;0
5;6;26;0;0;0;0
5;6;27;0;0;0;0
5;6;28;0;0;0;0
5;6;29;0;0;0;0
5;6;30;0;0;0;0
5;6;31;0;0;0;0
5;6;32;0;0;0;0
5;6;33;0;0;0;0
5;6;34;0;0;0;0
5;6;35;0;0;0;0
5;6;36;0;0;0;0
5;6;37;0;0;0;0
5;6;38;0;0;0;0
5;6;39;0;0;0;0
5;6;40;0;0;0;0
5;6;41;0;0;0;0
5;6;42;0;0;0;0
5;6;43;0;0;0;0
5;6;44;0;0;0;0
5;6;45;0;0;0;0
5;6;46;0;0;0;0
5;6;47;0;0;0;0
5;6;48;0;0;0;0
5;6;49;0;0;0;0
5;6;50;0;0;0;0
6;1;1;0;0;0;0
6;1;2;0;0;0;0
6;1;3;0;0;0;0
6;1;4;0;0;0;0
6;1;5;0;0;0;0
6;1;6;0;0;0;0
6;1;7;0;0;0;0
6;1;8;0;0;0;0
6;1;9;0;0;0;0
6;1;10;0;0;0;0
6;1;11;0;0;0;0
6;1;12;0;0;0;0
6;1;13;0;0;0;0
6;1;14;0;0;0;0
6;1;15;0;0;0;0
6;1;16;0;0;0;0
6;1;17;0;0;0;0
6;1;18;0;0;0;0
6;1;19;0;0;0;0
6;1;20;0;0;0;0
6;1;21;0;0;0;0
6;1;22;0;0;0;0
6;1;23;0;0;0;0
6;1;24;0;0;0;0
6;1;25;0;0;0;0
6;1;26;0;0;0;0
6;1;27;0;0;0;0
6;1;28;0;0;0;0
6;1;29;0;0;0;0
6;1;30;0;0;0;0
6;1;31;0;0;0;0
6;1;32;0;0;0;0
6;1;33;0;0;0;0
6;1;34;0;0;0;0
6;1;35;0;0;0;0
6;1;36;0;0;0;0
6;1;37;0;0;0;0
6;1;38;0;0;0;0
6;1;39;0;0;0;0
6;1;40;0;0;0;0
6;1;41;0;0;0;0
6;1;42;0;0;0;0
6;1;43;0;0;0;0
6;1;44;0;0;0;0
6;1;45;0;0;0;0
6;1;46;0;0;0;0
6;1;47;0;0;0;0
6;1;48;0;0;0;0
6;1;49;0;0;0;0
6;1;50;0;0;0;0
6;2;1;0;0;0;0
6;2;2;0;0;0;0
6;2;3;0;0;0;0
6;2;4;0;0;0;0
6;2;5;0;0;0;0
6;2;6;0;0;0;0
6;2;7;0;0;0;0
6;2;8;0;0;0;0
6;2;9;0;0;0;0
6;2;10;0;0;0;0
6;2;11;0;0;0;0
6;2;12;0;0;0;0
6;2;13;0;0;0;0
6;2;14;0;0;0;0
6;2;15;0;0;0;0
6;2;16;0;0;0;0
6;2;17;0;0;0;0
6;2;18;0;0;0;0
6;2;19;0;0;0;0
6;2;20;0;0;0;0
6;2;21;0;0;0;0
6;2;22;0;0;0;0
6;2;23;0;0;0;0
6;2;24;0;0;0;0
6;2;25;0;0;0;0
6;2;26;0;0;0;0
6;2;27;0;0;0;0
6;2;28;0;0;0;0
6;2;29;0;0;0;0
6;2;30;0;0;0;0
6;2;31;0;0;0;0
6;2;32;0;0;0;0
6;2;33;0;0;0;0
6;2;34;0;0;0;0
6;2;35;0;0;0;0
6;2;36;0;0;0;0
6;2;37;0;0;0;0
6;2;38;0;0;0;0
6;2;39;0;0;0;0
6;2;40;0;0;0;0
6;2;41;0;0;0;0
6;2;42;0;0;0;0
6;2;43;0;0;0;0
6;2;44;0;0;0;0
6;2;45;0;0;0;0
6;2;46;0;0;0;0
6;2;47;0;0;0;0
6;2;48;0;0;0;0
6;2;49;0;0;0;0
6;2;50;0;0;0;0
6;3;1;0;0;0;0
6;3;2;0;0;0;0
6;3;3;0;0;0;0
6;3;4;0;0;0;0
6;3;5;0;0;0;0
6;3;6;0;0;0;0
6;3;7;0;0;0;0
6;3;8;0;0;0;0
6;3;9;0;0;0;0
6;3;10;0;0;0;0
6;3;11;0;0;0;0
6;3;12;0;0;0;0
6;3;13;0;0;0;0
6;3;14;0;0;0;0
6;3;15;0;0;0;0
6;3;16;0;0;0;0
6;3;17;0;0;0;0
6;3;18;0;0;0;0
6;3;19;0;0;0;0
6;3;20;0;0;0;0
6;3;21;0;0;0;0
6;3;22;0;0;0;0
6;3;23;0;0;0;0
6;3;24;0;0;0;0
6;3;25;0;0;0;0
6;3;26;0;0;0;0
6;3;27;0;0;0;0
6;3;28;0;0;0;0
6;3;29;0;0;0;0
6;3;30;0;0;0;0
6;3;31;0;0;0;0
6;3;32;0;0;0;0
6;3;33;0;0;0;0
6;3;34;0;0;0;0
6;3;35;0;0;0;0
6;3;36;0;0;0;0
6;3;37;0;0;0;0
6;3;38;0;0;0;0
6;3;39;0;0;0;0
6;3;40;0;0;0;0
6;3;41;0;0;0;0
6;3;42;0;0;0;0
6;3;43;0;0;0;0
6;3;44;0;0;0;0
6;3;45;0;0;0;0
6;3;46;0;0;0;0
6;3;47;0;0;0;0
6;3;48;0;0;0;0
6;3;49;0;0;0;0
6;3;50;0;0;0;0
6;4;1;0;0;0;0
6;4;2;0;0;0;0
6;4;3;0;0;0;0
6;4;4;0;0;0;0
6;4;5;0;0;0;0
6;4;6;0;0;0;0
6;4;7;0;0;0;0
6;4;8;0;0;0;0
6;4;9;0;0;0;0
6;4;10;0;0;0;0
6;4;11;0;0;0;0
6;4;12;0;0;0;0
6;4;13;0;0;0;0
6;4;14;0;0;0;0
6;4;15;0;0;0;0
6;4;16;0;0;0;0
6;4;17;0;0;0;0
6;4;18;0;0;0;0
6;4;19;0;0;0;0
6;4;20;0;0;0;0
6;4;21;0;0;0;0
6;4;22;0;0;0;0
6;4;23;0;0;0;0
6;4;24;0;0;0;0
6;4;25;0;0;0;0
6;4;26;0;0;0;0
6;4;27;0;0;0;0
6;4;28;0;0;0;0
6;4;29;0;0;0;0
6;4;30;0;0;0;0
6;4;31;0;0;0;0
6;4;32;0;0;0;0
6;4;33;0;0;0;0
6;4;34;0;0;0;0
6;4;35;0;0;0;0
6;4;36;0;0;0;0
6;4;37;0;0;0;0
6;4;38;0;0;0;0
6;4;39;0;0;0;0
6;4;40;0;0;0;0
6;4;41;0;0;0;0
6;4;42;0;0;0;0
6;4;43;0;0;0;0
6;4;44;0;0;0;0
6;4;45;0;0;0;0
6;4;46;0;0;0;0
6;4;47;0;0;0;0
6;4;48;0;0;0;0
6;4;49;0;0;0;0
6;4;50;0;0;0;0
6;5;1;0;0;0;0
6;5;2;0;0;0;0
6;5;3;0;0;0;0
6;5;4;0;0;0;0
6;5;5;0;0;0;0
6;5;6;0;0;0;0
6;5;7;0;0;0;0
6;5;8;0;0;0;0
6;5;9;0;0;0;0
6;5;10;0;0;0;0
6;5;11;0;0;0;0
6;5;12;0;0;0;0
6;5;13;0;0;0;0
6;5;14;0;0;0;0
6;5;15;0;0;0;0
6;5;16;0;0;0;0
6;5;17;0;0;0;0
6;5;18;0;0;0;0
6;5;19;0;0;0;0
6;5;20;0;0;0;0
6;5;21;0;0;0;0
6;5;22;0;0;0;0
6;5;23;0;0;0;0
6;5;24;0;0;0;0
6;5;25;0;0;0;0
6;5;26;0;0;0;0
6;5;27;0;0;0;0
6;5;28;0;0;0;0
6;5;29;0;0;0;0
6;5;30;0;0;0;0
6;5;31;0;0;0;0
6;5;32;0;0;0;0
6;5;33;0;0;0;0
6;5;34;0;0;0;0
6;5;35;0;0;0;0
6;5;36;0;0;0;0
6;5;37;0;0;0;0
6;5;38;0;0;0;0
6;5;39;0;0;0;0
6;5;40;0;0;0;0
6;5;41;0;0;0;0
6;5;42;0;0;0;0
6;5;43;0;0;0;0
6;5;44;0;0;0;0
6;5;45;0;0;0;0
6;5;46;0;0;0;0
6;5;47;0;0;0;0
6;5;48;0;0;0;0
6;5;49;0;0;0;0
6;5;50;0;0;0;0
6;6;1;0;0;0;0
6;6;2;0;0;0;0
6;6;3;0;0;0;0
6;6;4;0;0;0;0
6;6;5;0;0;0;0
6;6;6;0;0;0;0
6;6;7;0;0;0;0
6;6;8;0;0;0;0
6;6;9;0;0;0;0
6;6;10;0;0;0;0
6;6;11;0;0;0;0
6;6;12;0;0;0;0
6;6;13;0;0;0;0
6;6;14;0;0;0;0
6;6;15;0;0;0;0
6;6;16;0;0;0;0
6;6;17;0;0;0;0
6;6;18;0;0;0;0
6;6;19;0;0;0;0
6;6;20;0;0;0;0
6;6;21;0;0;0;0
6;6;22;0;0;0;0
6;6;23;0;0;0;0
6;6;24;0;0;0;0
6;6;25;0;0;0;0
6;6;26;0;0;0;0
6;6;27;0;0;0;0
6;6;28;0;0;0;0
6;6;29;0;0;0;0
6;6;30;0;0;0;0
6;6;31;0;0;0;0
6;6;32;0;0;0;0
6;6;33;0;0;0;0
6;6;34;0;0;0;0
6;6;35;0;0;0;0
6;6;36;0;0;0;0
6;6;37;0;0;0;0
6;6;38;0;0;0;0
6;6;39;0;0;0;0
6;6;40;0;0;0;0
6;6;41;0;0;0;0
6;6;42;0;0;0;0
6;6;43;0;0;0;0
6;6;44;0;0;0;0
6;6;45;0;0;0;0
6;6;46;0;0;0;0
6;6;47;0;0;0;0
6;6;48;0;0;0;0
6;6;49;0;0;0;0
6;6;50;0;0;0;0
7;1;1;0;0;0;0
7;1;2;0;0;0;0
7;1;3;0;0;0;0
7;1;4;0;0;0;0
7;1;5;0;0;0;0
7;1;6;0;0;0;0
7;1;7;0;0;0;0
7;1;8;0;0;0;0
7;1;9;0;0;0;0
7;1;10;0;0;0;0
7;1;11;0;0;0;0
7;1;12;0;0;0;0
7;1;13;0;0;0;0
7;1;14;0;0;0;0
7;1;15;0;0;0;0
7;1;16;0;0;0;0
7;1;17;0;0;0;0
7;1;18;0;0;0;0
7;1;19;0;0;0;0
7;1;20;0;0;0;0
7;1;21;0;0;0;0
7;1;22;0;0;0;0
7;1;23;0;0;0;0
7;1;24;0;0;0;0
7;1;25;0;0;0;0
7;1;26;0;0;0;0
7;1;27;0;0;0;0
7;1;28;0;0;0;0
7;1;29;0;0;0;0
7;1;30;0;0;0;0
7;1;31;0;0;0;0
7;1;32;0;0;0;0
7;1;33;0;0;0;0
7;1;34;0;0;0;0
7;1;35;0;0;0;0
7;1;36;0;0;0;0
7;1;37;0;0;0;0
7;1;38;0;0;0;0
7;1;39;0;0;0;0
7;1;40;0;0;0;0
7;1;41;0;0;0;0
7;1;42;0;0;0;0
7;1;43;0;0;0;0
7;1;44;0;0;0;0
7;1;45;0;0;0;0
7;1;46;0;0;0;0
7;1;47;0;0;0;0
7;1;48;0;0;0;0
7;1;49;0;0;0;0
7;1;50;0;0;0;0
7;2;1;0;0;0;0
7;2;2;0;0;0;0
7;2;3;0;0;0;0
7;2;4;0;0;0;0
7;2;5;0;0;0;0
7;2;6;0;0;0;0
7;2;7;0;0;0;0
7;2;8;0;0;0;0
7;2;9;0;0;0;0
7;2;10;0;0;0;0
7;2;11;0;0;0;0
7;2;12;0;0;0;0
7;2;13;0;0;0;0
7;2;14;0;0;0;0
7;2;15;0;0;0;0
7;2;16;0;0;0;0
7;2;17;0;0;0;0
7;2;18;0;0;0;0
7;2;19;0;0;0;0
7;2;20;0;0;0;0
7;2;21;0;0;0;0
7;2;22;0;0;0;0
7;2;23;0;0;0;0
7;2;24;0;0;0;0
7;2;25;0;0;0;0
7;2;26;0;0;0;0
7;2;27;0;0;0;0
7;2;28;0;0;0;0
7;2;29;0;0;0;0
7;2;30;0;0;0;0
7;2;31;0;0;0;0
7;2;32;0;0;0;0
7;2;33;0;0;0;0
7;2;34;0;0;0;0
7;2;35;0;0;0;0
7;2;36;0;0;0;0
7;2;37;0;0;0;0
7;2;38;0;0;0;0
7;2;39;0;0;0;0
7;2;40;0;0;0;0
7;2;41;0;0;0;0
7;2;42;0;0;0;0
7;2;43;0;0;0;0
7;2;44;0;0;0;0
7;2;45;0;0;0;0
7;2;46;0;0;0;0
7;2;47;0;0;0;0
7;2;48;0;0;0;0
7;2;49;0;0;0;0
7;2;50;0;0;0;0
7;3;1;0;0;0;0
7;3;2;0;0;0;0
7;3;3;0;0;0;0
7;3;4;0;0;0;0
7;3;5;0;0;0;0
7;3;6;0;0;0;0
7;3;7;0;0;0;0
7;3;8;0;0;0;0
7;3;9;0;0;0;0
7;3;10;0;0;0;0
7;3;11;0;0;0;0
7;3;12;0;0;0;0
7;3;13;0;0;0;0
7;3;14;0;0;0;0
7;3;15;0;0;0;0
7;3;16;0;0;0;0
7;3;17;0;0;0;0
7;3;18;0;0;0;0
7;3;19;0;0;0;0
7;3;20;0;0;0;0
7;3;21;0;0;0;0
7;3;22;0;0;0;0
7;3;23;0;0;0;0
7;3;24;0;0;0;0
7;3;25;0;0;0;0
7;3;26;0;0;0;0
7;3;27;0;0;0;0
7;3;28;0;0;0;0
7;3;29;0;0;0;0
7;3;30;0;0;0;0
7;3;31;0;0;0;0
7;3;32;0;0;0;0
7;3;33;0;0;0;0
7;3;34;0;0;0;0
7;3;35;0;0;0;0
7;3;36;0;0;0;0
7;3;37;0;0;0;0
7;3;38;0;0;0;0
7;3;39;0;0;0;0
7;3;40;0;0;0;0
7;3;41;0;0;0;0
7;3;42;0;0;0;0
7;3;43;0;0;0;0
7;3;44;0;0;0;0
7;3;45;0;0;0;0
7;3;46;0;0;0;0
7;3;47;0;0;0;0
7;3;48;0;0;0;0
7;3;49;0;0;0;0
7;3;50;0;0;0;0
7;4;1;0;0;0;0
7;4;2;0;0;0;0
7;4;3;0;0;0;0
7;4;4;0;0;0;0
7;4;5;0;0;0;0
7;4;6;0;0;0;0
7;4;7;0;0;0;0
7;4;8;0;0;0;0
7;4;9;0;0;0;0
7;4;10;0;0;0;0
7;4;11;0;0;0;0
7;4;12;0;0;0;0
7;4;13;0;0;0;0
7;4;14;0;0;0;0
7;4;15;0;0;0;0
7;4;16;0;0;0;0
7;4;17;0;0;0;0
7;4;18;0;0;0;0
7;4;19;0;0;0;0
7;4;20;0;0;0;0
7;4;21;0;0;0;0
7;4;22;0;0;0;0
7;4;23;0;0;0;0
7;4;24;0;0;0;0
7;4;25;0;0;0;0
7;4;26;0;0;0;0
7;4;27;0;0;0;0
7;4;28;0;0;0;0
7;4;29;0;0;0;0
7;4;30;0;0;0;0
7;4;31;0;0;0;0
7;4;32;0;0;0;0
7;4;33;0;0;0;0
7;4;34;0;0;0;0
7;4;35;0;0;0;0
7;4;36;0;0;0;0
